InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
10_HORNSEY_2289,10,2289,Whistle Pig Boss Hog Rye,750mL,10754,PERFECTA WINES             ,13215,2016-11-24 00:00:00,2016-12-02 00:00:00,2016-12-06 00:00:00,2017-01-16 00:00:00,239.19,12,2870.28,1
11_CARDEND_46964,11,46964,Calera Viognier Mt Harlan,750mL,10754,PERFECTA WINES             ,13215,2016-11-24 00:00:00,2016-12-01 00:00:00,2016-12-06 00:00:00,2017-01-16 00:00:00,24.32,12,291.84,2
76_DONCASTER_2296,76,2296,Tomatin Cu Bocan Scotch Whis,750mL,9206,PHILLIPS PRODUCTS CO.      ,13169,2016-11-22 00:00:00,2016-12-02 00:00:00,2016-12-13 00:00:00,2017-01-16 00:00:00,39.99,24,959.76,1
73_DONCASTER_25367,73,25367,Alexander Vly Vyds Merlot,1.5L,7153,PINE STATE TRADING CO      ,13154,2016-11-21 00:00:00,2016-12-02 00:00:00,2016-12-07 00:00:00,2017-01-12 00:00:00,26.89,6,161.34,2
51_ABERDEEN_19072,51,19072,Astoria Sparkling Moscato,750mL,7153,PINE STATE TRADING CO      ,13154,2016-11-21 00:00:00,2016-11-30 00:00:00,2016-12-07 00:00:00,2017-01-12 00:00:00,7.33,12,87.96,2
73_DONCASTER_25365,73,25365,Alexander Vly Vyds Sin Znfdl,1.5L,7153,PINE STATE TRADING CO      ,13154,2016-11-21 00:00:00,2016-12-02 00:00:00,2016-12-07 00:00:00,2017-01-12 00:00:00,26.52,6,159.12,2
73_DONCASTER_25364,73,25364,Cyrus Alexander Vly,1.5L,7153,PINE STATE TRADING CO      ,13154,2016-11-21 00:00:00,2016-12-02 00:00:00,2016-12-07 00:00:00,2017-01-12 00:00:00,65.35,6,392.1,2
23_ARBINGTON_20442,23,20442,Vigna Magana Dignus,750mL,7749,R.P.IMPORTS INC            ,13171,2016-11-22 00:00:00,2016-12-02 00:00:00,2016-12-13 00:00:00,2017-01-15 00:00:00,13.51,1,13.51,2
67_EANVERNESS_15880,67,15880,San Polo Brun di Montlcno 11,750mL,2000,SOUTHERN WINE & SPIRITS NE ,13235,2016-11-25 00:00:00,2016-12-02 00:00:00,2016-12-11 00:00:00,2017-01-06 00:00:00,48.69,42,2044.98,2
55_DRY GULCH_10869,55,10869,Bouza TempranilloTannat,750mL,90017,THE IMPORTED GRAPE LLC     ,13220,2016-11-24 00:00:00,2016-11-30 00:00:00,2016-12-13 00:00:00,2017-01-05 00:00:00,16.23,12,194.76,2
34_PITMERDEN_24134,34,24134,Newman's Own Common Good Red,750mL,8892,TRINCHERO FAMILY ESTATES   ,13221,2016-11-24 00:00:00,2016-11-30 00:00:00,2016-12-05 00:00:00,2017-01-17 00:00:00,6.49,12,77.88,2
50_MOUNTMEND_25280,50,25280,Menage a Trois Merlot,750mL,8892,TRINCHERO FAMILY ESTATES   ,13221,2016-11-24 00:00:00,2016-11-28 00:00:00,2016-12-05 00:00:00,2017-01-17 00:00:00,8.66,12,103.92,2
76_DONCASTER_26260,76,26260,Luce Della Vite Toscana,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,68.96,6,413.76,2
69_MOUNTMEND_26631,69,26631,Vignaioli Casdoni Barolo,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,24.48,6,146.88,2
66_EANVERNESS_26258,66,26258,Ornellaia Bolgheri 13,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,129.03,6,774.18,2
49_GARIGILL_22809,49,22809,Opici Toscano Twist Neck 12,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,7.84,18,141.12,2
67_EANVERNESS_26259,67,26259,CastelGiocondo 11 Brun Montl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,42.85,6,257.1,2
50_MOUNTMEND_27516,50,27516,Masseto 13 Red,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,367.74,3,1103.22,2
76_DONCASTER_18269,76,18269,Masi Serego Alighieri Amaron,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,49.0,6,294.0,2
50_MOUNTMEND_16827,50,16827,Cesari Bosan Amarone,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,60.8,6,364.8,2
50_MOUNTMEND_21171,50,21171,Ornellaia Bolgheri 13,1.5L,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,274.5,1,274.5,2
50_MOUNTMEND_26257,50,26257,Luce Brunello Montalcino 11,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,67.97,3,203.91,2
50_MOUNTMEND_27275,50,27275,Jos Phelps Insignia 13,1.5L,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,275.16,3,825.48,2
34_PITMERDEN_16776,34,16776,Amapola Creek Cab Svgn 10,1.5L,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,77.39,6,464.34,2
66_EANVERNESS_23266,66,23266,Ornellaia Ornus,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,68.49,3,205.47,2
50_MOUNTMEND_26256,50,26256,Ornellaia Poggio Alle Gaz 14,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,41.37,6,248.22,2
34_PITMERDEN_40041,34,40041,Nero D'Avola Donnafugata Scl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,10.38,12,124.56,2
50_MOUNTMEND_42741,50,42741,Il Poggio Sangiovese Rubico,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-11-28 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,9.08,12,108.96,2
79_BALLYMENA_752,79,752,Meletti Cioccolato,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13202,2016-11-23 00:00:00,2016-12-02 00:00:00,2016-12-08 00:00:00,2017-01-08 00:00:00,18.11,1,18.11,1
21_BALERNO_27499,21,27499,Pot de Vin Rouge Organic,750mL,90024,VINILANDIA USA             ,13147,2016-11-20 00:00:00,2016-12-01 00:00:00,2016-12-05 00:00:00,2017-01-17 00:00:00,10.2,12,122.4,2
21_BALERNO_27497,21,27497,Vinecol Organic Malbec,750mL,90024,VINILANDIA USA             ,13147,2016-11-20 00:00:00,2016-12-01 00:00:00,2016-12-05 00:00:00,2017-01-17 00:00:00,9.39,12,112.68,2
21_BALERNO_27496,21,27496,Terra Viva Sangiovese,750mL,90024,VINILANDIA USA             ,13147,2016-11-20 00:00:00,2016-12-01 00:00:00,2016-12-05 00:00:00,2017-01-17 00:00:00,7.99,12,95.88,2
25_CAERSHIRE_2240,25,2240,Bully Boy White Whiskey,750mL,1189,BULLY BOY DISTILLERS       ,13306,2016-12-01 00:00:00,2016-12-05 00:00:00,2016-12-20 00:00:00,2017-01-19 00:00:00,15.03,2,30.06,1
25_CAERSHIRE_23566,25,23566,Vin Vault Red,3L,3252,E & J GALLO WINERY         ,13321,2016-12-02 00:00:00,2016-12-06 00:00:00,2016-12-19 00:00:00,2017-01-27 00:00:00,7.23,6,43.38,2
15_WANBORNE_27071,15,27071,Medici Ermete Solo Lambrusco,750mL,4692,KOBRAND CORPORATION        ,13292,2016-11-30 00:00:00,2016-12-08 00:00:00,2016-12-18 00:00:00,2017-01-25 00:00:00,11.84,12,142.08,2
73_DONCASTER_26816,73,26816,Louis Latour 12 Beaune Vigne,750mL,9552,M S WALKER INC             ,13326,2016-12-02 00:00:00,2016-12-09 00:00:00,2016-12-14 00:00:00,2017-01-14 00:00:00,46.97,12,563.64,2
73_DONCASTER_26814,73,26814,Simonnet-Febvre 14 Chablis,750mL,9552,M S WALKER INC             ,13326,2016-12-02 00:00:00,2016-12-09 00:00:00,2016-12-14 00:00:00,2017-01-14 00:00:00,10.96,48,526.08,2
55_DRY GULCH_26815,55,26815,Louis Latour 14 Chass-Mont B,750mL,9552,M S WALKER INC             ,13326,2016-12-02 00:00:00,2016-12-08 00:00:00,2016-12-14 00:00:00,2017-01-14 00:00:00,43.04,12,516.48,2
69_MOUNTMEND_26813,69,26813,Simonnet-Febvre 14 Chablis,750mL,9552,M S WALKER INC             ,13326,2016-12-02 00:00:00,2016-12-09 00:00:00,2016-12-14 00:00:00,2017-01-14 00:00:00,17.0,24,408.0,2
34_PITMERDEN_26812,34,26812,Louis Latour 14 Beaune Bl AC,750mL,9552,M S WALKER INC             ,13326,2016-12-02 00:00:00,2016-12-09 00:00:00,2016-12-14 00:00:00,2017-01-14 00:00:00,20.13,24,483.12,2
34_PITMERDEN_13557,34,13557,Merry Edwards Flax Vyd Pnt N,750mL,4425,MARTIGNETTI COMPANIES,13243,2016-11-27 00:00:00,2016-12-06 00:00:00,2016-12-16 00:00:00,2017-01-19 00:00:00,46.05,12,552.6,2
68_SOLARIS_17118,68,17118,Heitz Martha's Vyd Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,13243,2016-11-27 00:00:00,2016-12-08 00:00:00,2016-12-16 00:00:00,2017-01-19 00:00:00,145.15,1,145.15,2
10_HORNSEY_26458,10,26458,Groppello CaMaiol Red,750mL,10754,PERFECTA WINES             ,13327,2016-12-02 00:00:00,2016-12-09 00:00:00,2016-12-12 00:00:00,2017-01-27 00:00:00,11.03,36,397.08,2
15_WANBORNE_27327,15,27327,Canoe Ridge Merlot Colum Vly,750mL,10754,PERFECTA WINES             ,13327,2016-12-02 00:00:00,2016-12-08 00:00:00,2016-12-12 00:00:00,2017-01-27 00:00:00,10.27,12,123.24,2
72_HARDERSFIELD_2169,72,2169,Olmeca Altos Plata Tequila,50mL,17035,PERNOD RICARD USA          ,13246,2016-11-27 00:00:00,2016-12-09 00:00:00,2016-12-12 00:00:00,2017-01-19 00:00:00,1.54,120,184.8,1
74_PAENTMARWY_2077,74,2077,John Barr Rsv Black Scotch,750mL,7153,PINE STATE TRADING CO      ,13247,2016-11-27 00:00:00,2016-12-09 00:00:00,2016-12-12 00:00:00,2017-01-24 00:00:00,17.59,12,211.08,1
20_BREDWARDINE_22776,20,22776,Claudia Papayianni 08 Red,750mL,12331,STELLAR IMPORTING CO LLC   ,13331,2016-12-02 00:00:00,2016-12-07 00:00:00,2016-12-15 00:00:00,2017-01-28 00:00:00,12.98,12,155.76,2
60_IRRAGIN_3985,60,3985,Silo Cacao Vodka,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13286,2016-11-29 00:00:00,2016-12-08 00:00:00,2016-12-18 00:00:00,2017-01-13 00:00:00,22.89,12,274.68,1
7_STANMORE_3415,7,3415,42 Below Pure Vodka,750mL,480,BACARDI USA INC            ,13413,2016-12-08 00:00:00,2016-12-16 00:00:00,2016-12-27 00:00:00,2017-01-20 00:00:00,14.39,1,14.39,1
53_HILLFAR_2033,53,2033,Canadian Mist,750mL,1128,BROWN-FORMAN CORP          ,13390,2016-12-07 00:00:00,2016-12-16 00:00:00,2016-12-19 00:00:00,2017-01-30 00:00:00,5.96,12,71.52,1
13_TARMSWORTH_1088,13,1088,El Jimador Anejo Tequila,750mL,1128,BROWN-FORMAN CORP          ,13390,2016-12-07 00:00:00,2016-12-14 00:00:00,2016-12-19 00:00:00,2017-01-30 00:00:00,17.14,6,102.84,1
78_EASTHAVEN_11468,78,11468,Wild Horse Unbridled Chard,750mL,1392,CONSTELLATION BRANDS INC   ,13375,2016-12-06 00:00:00,2016-12-12 00:00:00,2016-12-20 00:00:00,2017-01-28 00:00:00,13.42,12,161.04,2
34_PITMERDEN_14050,34,14050,Baileyana Firepeak Cve Chard,750mL,90047,CRUSH WINES                ,13418,2016-12-08 00:00:00,2016-12-13 00:00:00,2016-12-19 00:00:00,2017-01-19 00:00:00,8.78,36,316.08,2
50_MOUNTMEND_22656,50,22656,Iron Horse Est Pnt Nr,750mL,90047,CRUSH WINES                ,13418,2016-12-08 00:00:00,2016-12-13 00:00:00,2016-12-19 00:00:00,2017-01-19 00:00:00,13.42,24,322.08,2
66_EANVERNESS_22661,66,22661,Iron Horse Est Brut Rose,750mL,90047,CRUSH WINES                ,13418,2016-12-08 00:00:00,2016-12-13 00:00:00,2016-12-19 00:00:00,2017-01-19 00:00:00,30.82,24,739.68,2
50_MOUNTMEND_22324,50,22324,Hillinger Leitheberg Blaufra,750mL,90047,CRUSH WINES                ,13418,2016-12-08 00:00:00,2016-12-13 00:00:00,2016-12-19 00:00:00,2017-01-19 00:00:00,19.73,12,236.76,2
19_WINTERVALE_27264,19,27264,Red IQ,750mL,90047,CRUSH WINES                ,13418,2016-12-08 00:00:00,2016-12-15 00:00:00,2016-12-19 00:00:00,2017-01-19 00:00:00,7.43,36,267.48,2
6_GOULCREST_22046,6,22046,Woodwork Cab Svgn,750mL,1590,DIAGEO CHATEAU ESTATE WINES,13357,2016-12-05 00:00:00,2016-12-12 00:00:00,2016-12-25 00:00:00,2017-02-04 00:00:00,7.99,12,95.88,2
66_EANVERNESS_1952,66,1952,Johnnie Walker Blue Yr Roost,750mL,3960,DIAGEO NORTH AMERICA INC   ,13392,2016-12-07 00:00:00,2016-12-16 00:00:00,2016-12-22 00:00:00,2017-01-21 00:00:00,183.82,2,367.64,1
38_GOULCREST_26146,38,26146,Montelvini CabMerlot,20L,90011,FORTUNE WINE BROKERS LLC   ,13394,2016-12-07 00:00:00,2016-12-15 00:00:00,2016-12-21 00:00:00,2017-01-21 00:00:00,151.01,1,151.01,2
14_BROMWICH_27546,14,27546,NinetyCellars Lot 50 Prosec,1.5L,4950,LATITUDE BEVERAGE COMPANY  ,13423,2016-12-08 00:00:00,2016-12-12 00:00:00,2016-12-27 00:00:00,2017-01-20 00:00:00,13.07,24,313.68,2
69_MOUNTMEND_19574,69,19574,Il Fauno Di Arcanum Toscana,750mL,9552,M S WALKER INC             ,13379,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-22 00:00:00,16.23,12,194.76,2
55_DRY GULCH_27750,55,27750,Wind Gap 14 Pinot Noir Sonom,750mL,9552,M S WALKER INC             ,13379,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-22 00:00:00,22.14,12,265.68,2
76_DONCASTER_26620,76,26620,Dom Paul Cherrier Sanc Rose,750mL,9552,M S WALKER INC             ,13379,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-22 00:00:00,13.6,24,326.4,2
74_PAENTMARWY_27746,74,27746,Mayacamas 09 Cab Svgn Mt Vee,750mL,9552,M S WALKER INC             ,13379,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-22 00:00:00,45.15,12,541.8,2
55_DRY GULCH_27162,55,27162,Vatan 13 Tinta de Toro,750mL,9552,M S WALKER INC             ,13379,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-22 00:00:00,25.97,12,311.64,2
67_EANVERNESS_27697,67,27697,Volpaia Prelius Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,9.93,12,119.16,2
67_EANVERNESS_27693,67,27693,Gosset Grand Blanc de Blancs,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,50.65,6,303.9,2
67_EANVERNESS_27699,67,27699,Buglioni Bugiardo Ripasso,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,16.66,12,199.92,2
54_GUTHRAM_13582,54,13582,Merry Edwards Coopers Pnt Nr,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,54.6,12,655.2,2
67_EANVERNESS_27696,67,27696,Volpaia Chianti Classico RSV,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,19.86,12,238.32,2
73_DONCASTER_27851,73,27851,Bastianich Vini Orsone Svgn,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,13.1,12,157.2,2
33_HORNSEY_23432,33,23432,Perrusset Macon Villages,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-15 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,10.59,12,127.08,2
66_EANVERNESS_27698,66,27698,Double Eagle Red Wine,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,48.99,6,293.94,2
66_EANVERNESS_11055,66,11055,Ramey Cab Svgn Napa,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,37.49,24,899.76,2
66_EANVERNESS_27880,66,27880,Pine Ridge Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,75.65,6,453.9,2
67_EANVERNESS_27695,67,27695,Volpaia Coltassala Chianti,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,44.21,6,265.26,2
76_DONCASTER_27700,76,27700,Chene Bleu Abelard,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,58.93,6,353.58,2
67_EANVERNESS_27989,67,27989,Hundred Acre Kayli Morgan,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,307.18,3,921.54,2
55_DRY GULCH_24425,55,24425,Adaptation by Odette Cab Svg,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-15 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,32.46,12,389.52,2
66_EANVERNESS_27694,66,27694,Grieve Estate Merlot,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,50.65,6,303.9,2
66_EANVERNESS_27619,66,27619,Opus One 2011,1.5L,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,442.38,3,1327.14,2
73_DONCASTER_24525,73,24525,Tablas Crk Patelin Tblas Ros,750mL,4425,MARTIGNETTI COMPANIES,13362,2016-12-05 00:00:00,2016-12-13 00:00:00,2016-12-26 00:00:00,2017-01-23 00:00:00,14.19,12,170.28,2
56_BEGGAR'S HOLE_3799,56,3799,La Pinta Pomegranate Liqueur,750mL,6213,MHW LTD                    ,13344,2016-12-04 00:00:00,2016-12-15 00:00:00,2016-12-26 00:00:00,2017-02-03 00:00:00,27.99,6,167.94,1
69_MOUNTMEND_13581,69,13581,Veuve Clicquot Rose Shop Bag,750mL,8112,MOET HENNESSY USA INC      ,13398,2016-12-07 00:00:00,2016-12-13 00:00:00,2016-12-26 00:00:00,2017-01-19 00:00:00,33.11,48,1589.28,2
38_GOULCREST_22857,38,22857,Freedom Hill Vyd Pnt Nr,375mL,10754,PERFECTA WINES             ,13383,2016-12-06 00:00:00,2016-12-17 00:00:00,2016-12-22 00:00:00,2017-01-27 00:00:00,19.07,12,228.84,2
76_DONCASTER_45016,76,45016,Neal One Lane Bridg Cab Svgn,750mL,10754,PERFECTA WINES             ,13383,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-22 00:00:00,2017-01-27 00:00:00,61.43,6,368.58,2
44_PORTHCRAWL_35757,44,35757,Ken Wright McCrone Ore Pnt N,750mL,10754,PERFECTA WINES             ,13383,2016-12-06 00:00:00,2016-12-15 00:00:00,2016-12-22 00:00:00,2017-01-27 00:00:00,36.42,6,218.52,2
66_EANVERNESS_28050,66,28050,Morgan Winery Albarino,750mL,10754,PERFECTA WINES             ,13383,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-22 00:00:00,2017-01-27 00:00:00,11.25,12,135.0,2
66_EANVERNESS_33052,66,33052,Gosset Grande RSV Brut,750mL,7153,PINE STATE TRADING CO      ,13439,2016-12-09 00:00:00,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-21 00:00:00,36.91,6,221.46,2
15_WANBORNE_27189,15,27189,Jamieson R Double Lariat Cab,750mL,7153,PINE STATE TRADING CO      ,13439,2016-12-09 00:00:00,2016-12-15 00:00:00,2016-12-23 00:00:00,2017-01-21 00:00:00,35.29,12,423.48,2
74_PAENTMARWY_27969,74,27969,Fattoria le Pupille Poggio,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,13388,2016-12-06 00:00:00,2016-12-16 00:00:00,2016-12-24 00:00:00,2017-01-20 00:00:00,24.34,12,292.08,2
81_PEMBROKE_263,81,263,Loukatos Tentoura,750mL,12331,STELLAR IMPORTING CO LLC   ,13441,2016-12-09 00:00:00,2016-12-13 00:00:00,2016-12-21 00:00:00,2017-01-21 00:00:00,13.95,12,167.4,1
68_SOLARIS_2056,68,2056,Loch Lomond Original Scotch,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13369,2016-12-05 00:00:00,2016-12-17 00:00:00,2016-12-19 00:00:00,2017-02-04 00:00:00,23.52,6,141.12,1
68_SOLARIS_2049,68,2049,Loch Lomond Single Grain Sco,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13369,2016-12-05 00:00:00,2016-12-17 00:00:00,2016-12-19 00:00:00,2017-02-04 00:00:00,20.28,6,121.68,1
54_GUTHRAM_1988,54,1988,Hardy V.S. Cognac,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13369,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-19 00:00:00,2017-02-04 00:00:00,23.25,6,139.5,1
32_MOUNTMEND_11939,32,11939,Colimoro Montepul D'Abruzzo,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13369,2016-12-05 00:00:00,2016-12-14 00:00:00,2016-12-19 00:00:00,2017-02-04 00:00:00,7.58,12,90.96,2
50_MOUNTMEND_2147,50,2147,Meletti Amaro,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13369,2016-12-05 00:00:00,2016-12-14 00:00:00,2016-12-19 00:00:00,2017-02-04 00:00:00,14.39,2,28.78,1
66_EANVERNESS_27764,66,27764,Warre's Port 2000,375mL,1587,VINEYARD BRANDS LLC        ,13371,2016-12-05 00:00:00,2016-12-16 00:00:00,2016-12-27 00:00:00,2017-01-21 00:00:00,24.99,24,599.76,2
33_HORNSEY_44917,33,44917,Ferreira 10-Yr Tawny Port,750mL,90024,VINILANDIA USA             ,13409,2016-12-07 00:00:00,2016-12-16 00:00:00,2016-12-25 00:00:00,2017-01-28 00:00:00,16.55,1,16.55,2
73_DONCASTER_21155,73,21155,Quinta do Crasto Douro S per,750mL,90024,VINILANDIA USA             ,13409,2016-12-07 00:00:00,2016-12-16 00:00:00,2016-12-25 00:00:00,2017-01-28 00:00:00,15.12,12,181.44,2
54_GUTHRAM_16664,54,16664,Eden Northern Spy 09 Cider,375mL,90047,CRUSH WINES                ,13528,2016-12-15 00:00:00,2016-12-23 00:00:00,2017-01-02 00:00:00,2017-02-04 00:00:00,20.13,4,80.52,2
55_DRY GULCH_24854,55,24854,Contramalini Valpo Clsco,750mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-22 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,11.4,12,136.8,2
73_DONCASTER_27569,73,27569,Kiona Washington State Cab S,750mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-19 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,17.23,12,206.76,2
67_EANVERNESS_27534,67,27534,Kiona Est Sangio Red Mtn,750mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-23 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,16.33,12,195.96,2
50_MOUNTMEND_27566,50,27566,Kiona Est Red Mountain Rsv R,750mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-19 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,27.09,12,325.08,2
55_DRY GULCH_26655,55,26655,Castignano Marche Sangiovese,750mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-22 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,8.7,12,104.4,2
50_MOUNTMEND_27572,50,27572,Kiona Late Harvest Chenin Bl,375mL,3951,HIGHLAND WINE MERCHANTS LLC,13544,2016-12-16 00:00:00,2016-12-19 00:00:00,2017-01-03 00:00:00,2017-01-26 00:00:00,20.25,12,243.0,2
34_PITMERDEN_23042,34,23042,Nozzole Le Bruniche Chardon,750mL,4692,KOBRAND CORPORATION        ,13508,2016-12-14 00:00:00,2016-12-19 00:00:00,2017-01-01 00:00:00,2017-02-06 00:00:00,8.9,12,106.8,2
54_GUTHRAM_19511,54,19511,DeMorgenzon DMZ Cab Rose,750mL,9552,M S WALKER INC             ,13532,2016-12-15 00:00:00,2016-12-23 00:00:00,2016-12-27 00:00:00,2017-01-27 00:00:00,7.89,12,94.68,2
10_HORNSEY_1164,10,1164,Dingle Original PotStill Gin,750mL,9552,M S WALKER INC             ,13532,2016-12-15 00:00:00,2016-12-24 00:00:00,2016-12-27 00:00:00,2017-01-27 00:00:00,23.8,6,142.8,1
69_MOUNTMEND_27988,69,27988,Bouchaine Anne Amie Block,750mL,4425,MARTIGNETTI COMPANIES,13511,2016-12-14 00:00:00,2016-12-22 00:00:00,2017-01-02 00:00:00,2017-02-02 00:00:00,12.83,11,141.13,2
